Date,Average Temperature,Minimum Temperature,Maximum Temperature,Day,Month,Year
2015-05-24,30.8,26,35,24,05,2015
2015-05-25,29.8,27,37,25,05,2015
2015-05-26,29.6,27,33,26,05,2015
2015-05-27,31,26,36,27,05,2015
2015-05-28,30.2,27,35,28,05,2015
2015-05-29,29.8,27,35,29,05,2015
2015-05-30,28.4,25,34,30,05,2015
2015-05-31,30,25,36,31,05,2015
2015-06-01,30.2,26,35,01,06,2015
2015-06-02,29.6,28,34,02,06,2015
2015-06-03,29.4,26,35,03,06,2015
2015-06-04,30.4,26,35,04,06,2015
2015-06-05,31.1,27,34,05,06,2015
2015-06-06,29.1,26,34,06,06,2015
2015-06-07,30.4,25,35,07,06,2015
2015-06-08,30.5,26,35,08,06,2015
2015-06-09,29.7,27,35,09,06,2015
2015-06-10,30.1,27,35,10,06,2015
2015-06-11,30.6,27,35,11,06,2015
2015-06-12,29.1,26,34,12,06,2015
2015-06-13,28.2,24,35,13,06,2015
2015-06-14,29.2,24,34,14,06,2015
2015-06-15,27.1,25,32,15,06,2015
2015-06-16,26.6,27,35,16,06,2015
2015-06-17,27.3,25,32,17,06,2015
2015-06-18,27.9,25,32,18,06,2015
2015-06-19,27.2,26,35,19,06,2015
2015-06-20,26.4,24,32,20,06,2015
2015-06-21,26.9,25,31,21,06,2015
2015-06-22,28,26,30,22,06,2015
2015-06-23,27.7,26,30,23,06,2015
2015-06-24,26.3,24,31,24,06,2015
2015-06-25,28,24,31,25,06,2015
2015-06-26,27.8,26,30,26,06,2015
2015-06-27,28.6,26,34,27,06,2015
2015-06-28,29.6,25,34,28,06,2015
2015-06-29,29.7,26,34,29,06,2015
2015-06-30,28.6,26,30,30,06,2015
2015-07-01,28.8,25,34,01,07,2015
2015-07-02,29.5,27,33,02,07,2015
2015-07-03,29.1,26,34,03,07,2015
2015-07-04,29.1,26,34,04,07,2015
2015-07-05,28.8,24,34,05,07,2015
2015-07-06,29.1,26,33,06,07,2015
2015-07-07,29.2,24,33,07,07,2015
2015-07-08,29.2,27,33,08,07,2015
2015-07-09,28.1,27,33,09,07,2015
2015-07-10,28.3,26,34,10,07,2015
2015-07-11,29.4,27,33,11,07,2015
2015-07-12,28.7,25,33,12,07,2015
2015-07-13,28,26,31,13,07,2015
2015-07-14,29,26,33,14,07,2015
2015-07-15,28.1,25,32,15,07,2015
2015-07-16,28.2,25,33,16,07,2015
2015-07-17,28.3,25,33,17,07,2015
2015-07-18,28.1,24,33,18,07,2015
2015-07-19,26.1,24,30,19,07,2015
2015-07-20,29.5,25,33,20,07,2015
2015-07-21,27.7,25,33,21,07,2015
2015-07-22,30.2,24,35,22,07,2015
2015-07-23,28.7,26,31,23,07,2015
2015-07-24,30.7,25,35,24,07,2015
2015-07-25,28.7,25,34,25,07,2015
2015-07-26,29.4,27,34,26,07,2015
2015-07-27,29.6,26,34,27,07,2015
2015-07-28,27.9,23,34,28,07,2015
2015-07-29,27.2,25,33,29,07,2015
2015-07-30,26.4,24,32,30,07,2015
2015-07-31,28.6,24,33,31,07,2015
2015-08-01,28.1,25,33,01,08,2015
2015-08-02,28.9,24,33,02,08,2015
2015-08-03,29.3,25,33,03,08,2015
2015-08-04,28.9,26,34,04,08,2015
2015-08-05,28.3,25,33,05,08,2015
2015-08-06,28.9,24,33,06,08,2015
2015-08-07,28.8,26,33,07,08,2015
2015-08-08,27.9,26,33,08,08,2015
2015-08-09,26.8,25,34,09,08,2015
2015-08-10,27.6,25,33,10,08,2015
2015-08-11,28.6,26,33,11,08,2015
2015-08-12,29.3,26,34,12,08,2015
2015-08-13,28.7,25,35,13,08,2015
2015-08-14,28.6,24,33,14,08,2015
2015-08-15,27.9,24,34,15,08,2015
2015-08-16,28.6,25,32,16,08,2015
2015-08-17,28.2,26,34,17,08,2015
2015-08-18,29.2,26,33,18,08,2015
2015-08-19,29.5,25,34,19,08,2015
2015-08-20,28.5,27,35,20,08,2015
2015-08-21,28.6,26,34,21,08,2015
2015-08-22,29.4,26,34,22,08,2015
2015-08-23,28.6,25,34,23,08,2015
2015-08-24,28.4,24,34,24,08,2015
2015-08-25,26.8,26,35,25,08,2015
2015-08-26,27.8,25,32,26,08,2015
2015-08-27,29.1,25,34,27,08,2015
2015-08-28,29.1,25,34,28,08,2015
2015-08-29,29.6,25,33,29,08,2015
2015-08-30,29.6,27,35,30,08,2015
2015-08-31,29.2,26,34,31,08,2015
2015-09-01,28.3,26,33,01,09,2015
2015-09-02,28.7,25,34,02,09,2015
2015-09-03,29.6,25,35,03,09,2015
2015-09-04,28.9,25,35,04,09,2015
2015-09-05,29.6,26,34,05,09,2015
2015-09-06,30.5,26,35,06,09,2015
2015-09-07,30.4,27,36,07,09,2015
2015-09-08,26.1,22,33,08,09,2015
2015-09-09,25.9,24,31,09,09,2015
2015-09-10,27.9,24,32,10,09,2015
2015-09-11,28.2,25,31,11,09,2015
2015-09-12,27.6,25,34,12,09,2015
2015-09-13,27.4,25,33,13,09,2015
2015-09-14,27,24,32,14,09,2015
2015-09-15,26.2,23,32,15,09,2015
2015-09-16,25.8,24,28,16,09,2015
2015-09-17,27.1,24,31,17,09,2015
2015-09-18,28.1,26,33,18,09,2015
2015-09-19,27.9,24,35,19,09,2015
2015-09-20,28.8,24,34,20,09,2015
2015-09-21,28.3,24,33,21,09,2015
2015-09-22,28.6,25,33,22,09,2015
2015-09-23,29.3,26,33,23,09,2015
2015-09-24,29.3,26,33,24,09,2015
2015-09-25,28.8,26,32,25,09,2015
2015-09-26,29.1,26,34,26,09,2015
2015-09-27,28.1,26,33,27,09,2015
2015-09-28,27.2,24,32,28,09,2015
2015-09-29,28.7,24,33,29,09,2015
2015-09-30,29.5,26,34,30,09,2015
2015-10-01,29.7,26,34,01,10,2015
2015-10-02,29.2,26,33,02,10,2015
2015-10-03,27.6,26,32,03,10,2015
2015-10-04,27.7,25,31,04,10,2015
2015-10-05,28.5,25,32,05,10,2015
2015-10-06,28.8,25,33,06,10,2015
2015-10-07,28.2,24,33,07,10,2015
2015-10-08,27.7,26,34,08,10,2015
2015-10-09,26.7,24,34,09,10,2015
2015-10-10,27.8,24,33,10,10,2015
2015-10-11,28.9,25,33,11,10,2015
2015-10-12,28.1,25,33,12,10,2015
2015-10-13,28.5,25,35,13,10,2015
2015-10-14,27.2,24,34,14,10,2015
2015-10-15,26.9,24,32,15,10,2015
2015-10-16,27.4,24,33,16,10,2015
2015-10-17,28.9,24,33,17,10,2015
2015-10-18,27.8,26,32,18,10,2015
2015-10-19,28.8,25,34,19,10,2015
2015-10-20,28.3,26,32,20,10,2015
2015-10-21,27.4,26,31,21,10,2015
2015-10-22,28,24,34,22,10,2015
2015-10-23,26.8,23,31,23,10,2015
2015-10-24,28.7,24,33,24,10,2015
2015-10-25,29.6,25,34,25,10,2015
2015-10-26,28.9,26,34,26,10,2015
2015-10-27,29.3,24,34,27,10,2015
2015-10-28,29.3,25,34,28,10,2015
2015-10-29,29.9,25,35,29,10,2015
2015-10-30,28.3,26,32,30,10,2015
2015-10-31,27.4,26,31,31,10,2015
2015-11-01,28,24,34,01,11,2015
2015-11-02,26.3,24,34,02,11,2015
2015-11-03,27.1,25,34,03,11,2015
2015-11-04,27.4,25,35,04,11,2015
2015-11-05,26.8,23,31,05,11,2015
2015-11-06,28.2,25,34,06,11,2015
2015-11-07,28.8,25,33,07,11,2015
2015-11-08,27.8,25,32,08,11,2015
2015-11-09,28.6,25,33,09,11,2015
2015-11-10,29.6,25,34,10,11,2015
2015-11-11,29.1,26,33,11,11,2015
2015-11-12,28.8,26,33,12,11,2015
2015-11-13,29.7,25,33,13,11,2015
2015-11-14,28.9,26,34,14,11,2015
2015-11-15,29.5,25,34,15,11,2015
2015-11-16,29.7,25,34,16,11,2015
2015-11-17,29.5,26,35,17,11,2015
2015-11-18,29.6,26,34,18,11,2015
2015-11-19,29.8,25,35,19,11,2015
2015-11-20,29.7,25,35,20,11,2015
2015-11-21,28.9,26,34,21,11,2015
2015-11-22,26.7,24,33,22,11,2015
2015-11-23,29.1,24,34,23,11,2015
2015-11-24,28.2,26,33,24,11,2015
2015-11-25,28.4,25,33,25,11,2015
2015-11-26,28.3,25,32,26,11,2015
2015-11-27,28.6,24,32,27,11,2015
2015-11-28,28.6,26,32,28,11,2015
2015-11-29,28.7,26,34,29,11,2015
2015-11-30,29.2,25,34,30,11,2015
2015-12-01,28.3,26,33,01,12,2015
2015-12-02,29.1,24,34,02,12,2015
2015-12-03,29.4,26,34,03,12,2015
2015-12-04,28.8,25,33,04,12,2015
2015-12-05,28.9,24,33,05,12,2015
2015-12-06,29.1,26,35,06,12,2015
2015-12-07,28.7,24,34,07,12,2015
2015-12-08,29.2,24,34,08,12,2015
2015-12-09,29.8,25,34,09,12,2015
2015-12-10,29.1,27,33,10,12,2015
2015-12-11,29.2,25,34,11,12,2015
2015-12-12,29.1,26,33,12,12,2015
2015-12-13,29.1,25,33,13,12,2015
2015-12-14,28.7,25,35,14,12,2015
2015-12-15,28.9,24,34,15,12,2015
2015-12-16,26.8,24,31,16,12,2015
2015-12-17,27.1,23,33,17,12,2015
2015-12-18,26.7,22,31,18,12,2015
2015-12-19,26.7,23,31,19,12,2015
2015-12-20,25.4,23,28,20,12,2015
2015-12-21,26.6,23,30,21,12,2015
2015-12-22,27,25,32,22,12,2015
2015-12-23,28.3,25,32,23,12,2015
2015-12-24,28.2,23,34,24,12,2015
2015-12-25,28.9,23,34,25,12,2015
2015-12-26,28.4,23,34,26,12,2015
2015-12-27,28.3,23,34,27,12,2015
2015-12-28,28.1,22,34,28,12,2015
2015-12-29,27.7,23,34,29,12,2015
2015-12-30,28.1,22,33,30,12,2015
2015-12-31,28.1,23,33,31,12,2015
2016-01-01,27.8,23,34,01,01,2016
2016-01-02,28.7,23,33,02,01,2016
2016-01-03,27.9,24,33,03,01,2016
2016-01-04,28.8,26,33,04,01,2016
2016-01-05,28.4,26,33,05,01,2016
2016-01-06,28.1,26,33,06,01,2016
2016-01-07,28.6,25,34,07,01,2016
2016-01-08,28.1,25,33,08,01,2016
2016-01-09,28.3,24,33,09,01,2016
2016-01-10,28.4,25,33,10,01,2016
2016-01-11,28.6,25,33,11,01,2016
2016-01-12,28.1,25,33,12,01,2016
2016-01-13,29.2,24,35,13,01,2016
2016-01-14,29.4,24,35,14,01,2016
2016-01-15,28.8,26,34,15,01,2016
2016-01-16,28.3,25,33,16,01,2016
2016-01-17,28.4,25,32,17,01,2016
2016-01-18,28.7,26,33,18,01,2016
2016-01-19,29.1,26,34,19,01,2016
2016-01-20,29.5,26,36,20,01,2016
2016-01-21,28.8,25,35,21,01,2016
2016-01-22,29.1,24,34,22,01,2016
2016-01-23,28.9,24,35,23,01,2016
2016-01-24,27.9,25,35,24,01,2016
2016-01-25,26.4,22,32,25,01,2016
2016-01-26,27.4,21,32,26,01,2016
2016-01-27,28.6,25,33,27,01,2016
2016-01-28,29.1,25,33,28,01,2016
2016-01-29,29.1,25,34,29,01,2016
2016-01-30,29.4,26,35,30,01,2016
2016-01-31,29.6,25,35,31,01,2016
2016-02-01,29.3,25,36,01,02,2016
2016-02-02,29,24,35,02,02,2016
2016-02-03,28.9,25,35,03,02,2016
2016-02-04,29.1,24,35,04,02,2016
2016-02-05,28.2,25,35,05,02,2016
2016-02-06,26.8,23,34,06,02,2016
2016-02-07,24.8,21,32,07,02,2016
2016-02-08,24.4,18,31,08,02,2016
2016-02-09,25.8,20,32,09,02,2016
2016-02-10,28.1,22,34,10,02,2016
2016-02-11,28,23,33,11,02,2016
2016-02-12,28.1,25,34,12,02,2016
2016-02-13,28.7,25,33,13,02,2016
2016-02-14,28.3,25,34,14,02,2016
2016-02-15,29.2,25,35,15,02,2016
2016-02-16,28.6,24,35,16,02,2016
2016-02-17,28.2,24,34,17,02,2016
2016-02-18,28.3,22,34,18,02,2016
2016-02-19,28.5,22,35,19,02,2016
2016-02-20,28.1,23,34,20,02,2016
2016-02-21,27.8,22,34,21,02,2016
2016-02-22,28.2,24,35,22,02,2016
2016-02-23,28.1,24,34,23,02,2016
2016-02-24,29.1,24,35,24,02,2016
2016-02-25,27.9,24,32,25,02,2016
2016-02-26,28.4,23,34,26,02,2016
2016-02-27,29.1,24,34,27,02,2016
2016-02-28,28.6,25,34,28,02,2016
2016-02-29,27.8,23,34,29,02,2016
2016-03-01,28.1,22,34,01,03,2016
2016-03-02,28.1,23,34,02,03,2016
2016-03-03,28.2,24,33,03,03,2016
2016-03-04,28.6,24,34,04,03,2016
2016-03-05,28.7,24,35,05,03,2016
2016-03-06,28.6,25,34,06,03,2016
2016-03-07,28.2,25,34,07,03,2016
2016-03-08,27.9,24,34,08,03,2016
2016-03-09,28.4,25,34,09,03,2016
2016-03-10,28.5,26,33,10,03,2016
2016-03-11,29.1,26,34,11,03,2016
2016-03-12,29.4,26,35,12,03,2016
2016-03-13,28.9,26,34,13,03,2016
2016-03-14,28.6,26,34,14,03,2016
2016-03-15,29.1,26,34,15,03,2016
2016-03-16,28.7,26,33,16,03,2016
2016-03-17,28.1,26,32,17,03,2016
2016-03-18,28.1,25,34,18,03,2016
2016-03-19,28.8,25,34,19,03,2016
2016-03-20,29.1,26,34,20,03,2016
2016-03-21,29.2,26,34,21,03,2016
2016-03-22,29.3,26,34,22,03,2016
2016-03-23,29.6,26,35,23,03,2016
2016-03-24,29.4,26,34,24,03,2016
2016-03-25,29.8,26,37,25,03,2016
2016-03-26,29.6,25,34,26,03,2016
2016-03-27,29.3,25,36,27,03,2016
2016-03-28,28.9,24,35,28,03,2016
2016-03-29,28.8,25,35,29,03,2016
2016-03-30,29.1,25,35,30,03,2016
2016-03-31,29.3,26,34,31,03,2016
2016-04-01,29.7,26,35,01,04,2016
2016-04-02,29.3,26,34,02,04,2016
2016-04-03,29.3,26,34,03,04,2016
2016-04-04,29.6,27,34,04,04,2016
2016-04-05,29.5,27,34,05,04,2016
2016-04-06,29.4,27,34,06,04,2016
2016-04-07,29.7,27,34,07,04,2016
2016-04-08,30.1,27,34,08,04,2016
2016-04-09,29.8,27,34,09,04,2016
2016-04-10,30.6,26,37,10,04,2016
2016-04-11,30.4,28,35,11,04,2016
2016-04-12,30.4,28,36,12,04,2016
2016-04-13,31.1,28,37,13,04,2016
2016-04-14,31.2,28,37,14,04,2016
2016-04-15,31.3,28,37,15,04,2016
2016-04-16,31.1,28,37,16,04,2016
2016-04-17,31.1,28,36,17,04,2016
2016-04-18,31.5,28,36,18,04,2016
2016-04-19,31.9,28,37,19,04,2016
2016-04-20,32,28,38,20,04,2016
2016-04-21,31.3,28,36,21,04,2016
2016-04-22,31.3,28,36,22,04,2016
2016-04-23,31.1,28,36,23,04,2016
2016-04-24,31.4,28,36,24,04,2016
2016-04-25,31.8,28,37,25,04,2016
2016-04-26,31.8,29,37,26,04,2016
2016-04-27,31.7,26,36,27,04,2016
2016-04-28,31.8,29,37,28,04,2016
2016-04-29,31.3,29,35,29,04,2016
2016-04-30,31.9,27,36,30,04,2016
2016-05-01,31.8,29,36,01,05,2016
2016-05-02,32.1,29,36,02,05,2016
2016-05-03,32.2,29,37,03,05,2016
2016-05-04,32.2,29,37,04,05,2016
2016-05-05,32.4,29,37,05,05,2016
2016-05-06,31.4,29,37,06,05,2016
2016-05-07,32.4,28,37,07,05,2016
2016-05-08,32.2,30,37,08,05,2016
2016-05-09,32.2,29,37,09,05,2016
2016-05-10,32.4,30,36,10,05,2016
2016-05-11,32.1,30,37,11,05,2016
2016-05-12,31.9,30,36,12,05,2016
2016-05-13,32.6,29,37,13,05,2016
2016-05-14,32.4,29,38,14,05,2016
2016-05-15,32.2,29,37,15,05,2016
2016-05-16,29.7,27,36,16,05,2016
2016-05-17,29.3,25,37,17,05,2016
2016-05-18,28.7,25,33,18,05,2016
2016-05-19,29.3,27,34,19,05,2016
2016-05-20,30.8,27,35,20,05,2016
2016-05-21,30.3,27,36,21,05,2016
2016-05-22,29.1,27,35,22,05,2016
2016-05-23,31.1,27,36,23,05,2016
2016-05-24,28.4,26,35,24,05,2016
2016-05-25,30,26,34,25,05,2016
2016-05-26,29.8,28,35,26,05,2016
2016-05-27,27.1,24,33,27,05,2016
2016-05-28,29.8,26,34,28,05,2016
2016-05-29,30.3,26,34,29,05,2016
2016-05-30,26.8,24,34,30,05,2016
2016-05-31,28.3,24,34,31,05,2016
2016-06-01,30.6,26,35,01,06,2016
2016-06-02,30.8,27,35,02,06,2016
2016-06-03,28.9,27,35,03,06,2016
2016-06-04,29.9,26,35,04,06,2016
2016-06-05,30.2,26,35,05,06,2016
2016-06-06,29.9,27,36,06,06,2016
2016-06-07,27.6,25,34,07,06,2016
2016-06-08,28.9,25,34,08,06,2016
2016-06-09,30.3,26,34,09,06,2016
2016-06-10,31.3,27,36,10,06,2016
2016-06-11,30.4,27,36,11,06,2016
2016-06-12,28.6,27,32,12,06,2016
2016-06-13,29.7,26,34,13,06,2016
2016-06-14,29.9,27,34,14,06,2016
2016-06-15,27.8,27,32,15,06,2016
2016-06-16,27.9,26,33,16,06,2016
2016-06-17,29.4,24,33,17,06,2016
2016-06-18,28.3,25,34,18,06,2016
2016-06-19,27.5,25,32,19,06,2016
2016-06-20,26.6,24,32,20,06,2016
2016-06-21,28.4,25,32,21,06,2016
2016-06-22,27.3,25,33,22,06,2016
2016-06-23,27.2,25,30,23,06,2016
2016-06-24,26.2,24,30,24,06,2016
2016-06-25,28.7,25,33,25,06,2016
2016-06-26,26.4,25,31,26,06,2016
2016-06-27,26.3,24,31,27,06,2016
2016-06-28,27.1,25,30,28,06,2016
2016-06-29,27.6,25,31,29,06,2016
2016-06-30,28.8,25,33,30,06,2016
2016-07-01,28.7,24,33,01,07,2016
2016-07-02,28.2,25,34,02,07,2016
2016-07-03,30.1,25,34,03,07,2016
2016-07-04,29.3,24,35,04,07,2016
2016-07-05,28.1,24,34,05,07,2016
2016-07-06,28.1,24,31,06,07,2016
2016-07-07,28.3,25,32,07,07,2016
2016-07-08,28,25,33,08,07,2016
2016-07-09,29.2,26,34,09,07,2016
2016-07-10,28.2,26,31,10,07,2016
2016-07-11,28.1,26,33,11,07,2016
2016-07-12,28.7,25,34,12,07,2016
2016-07-13,29.8,26,34,13,07,2016
2016-07-14,29.1,25,36,14,07,2016
2016-07-15,28.3,26,33,15,07,2016
2016-07-16,28.7,26,33,16,07,2016
2016-07-17,28.9,26,34,17,07,2016
2016-07-18,28.4,24,34,18,07,2016
2016-07-19,28.1,24,34,19,07,2016
2016-07-20,28.8,26,32,20,07,2016
2016-07-21,27.4,25,34,21,07,2016
2016-07-22,28.7,24,32,22,07,2016
2016-07-23,27.4,26,32,23,07,2016
2016-07-24,27.7,24,34,24,07,2016
2016-07-25,28.8,24,34,25,07,2016
2016-07-26,26.3,24,31,26,07,2016
2016-07-27,26.9,24,32,27,07,2016
2016-07-28,27.1,25,32,28,07,2016
2016-07-29,27.6,25,33,29,07,2016
2016-07-30,28.6,24,34,30,07,2016
2016-07-31,29.1,25,33,31,07,2016
2016-08-01,27.6,25,31,01,08,2016
2016-08-02,27,25,31,02,08,2016
2016-08-03,27.6,23,30,03,08,2016
2016-08-04,26.9,25,31,04,08,2016
2016-08-05,26.9,25,31,05,08,2016
2016-08-06,27.7,24,32,06,08,2016
2016-08-07,28.2,25,33,07,08,2016
2016-08-08,28.1,25,31,08,08,2016
2016-08-09,28.9,26,33,09,08,2016
2016-08-10,27.7,24,34,10,08,2016
2016-08-11,28.2,25,32,11,08,2016
2016-08-12,28.9,26,33,12,08,2016
2016-08-13,28.6,27,32,13,08,2016
2016-08-14,28.7,26,33,14,08,2016
2016-08-15,29.1,27,32,15,08,2016
2016-08-16,28.6,27,33,16,08,2016
2016-08-17,29.3,27,33,17,08,2016
2016-08-18,28.2,26,32,18,08,2016
2016-08-19,29.1,27,32,19,08,2016
2016-08-20,28.8,27,32,20,08,2016
2016-08-21,29.7,26,34,21,08,2016
2016-08-22,28.1,25,34,22,08,2016
2016-08-23,28.8,25,34,23,08,2016
2016-08-24,28,26,31,24,08,2016
2016-08-25,29.4,26,34,25,08,2016
2016-08-26,28.3,23,35,26,08,2016
2016-08-27,28.8,25,34,27,08,2016
2016-08-28,28.7,25,33,28,08,2016
2016-08-29,28.6,25,33,29,08,2016
2016-08-30,27.7,25,33,30,08,2016
2016-08-31,28.6,25,34,31,08,2016
2016-09-01,30.1,25,34,01,09,2016
2016-09-02,29.1,27,34,02,09,2016
2016-09-03,28.8,26,34,03,09,2016
2016-09-04,28.9,26,34,04,09,2016
2016-09-05,29.1,26,33,05,09,2016
2016-09-06,29.3,26,33,06,09,2016
2016-09-07,27.6,26,32,07,09,2016
2016-09-08,28.8,26,32,08,09,2016
2016-09-09,29.2,25,33,09,09,2016
2016-09-10,28.1,25,33,10,09,2016
2016-09-11,26.6,25,31,11,09,2016
2016-09-12,25.8,24,29,12,09,2016
2016-09-13,27.3,24,31,13,09,2016
2016-09-14,27.3,25,32,14,09,2016
2016-09-15,27.9,25,32,15,09,2016
2016-09-16,27.2,25,32,16,09,2016
2016-09-17,27.9,24,32,17,09,2016
2016-09-18,27.8,25,32,18,09,2016
2016-09-19,28.9,25,34,19,09,2016
2016-09-20,27.8,25,34,20,09,2016
2016-09-21,27.6,25,33,21,09,2016
2016-09-22,27.1,24,31,22,09,2016
2016-09-23,28.2,25,31,23,09,2016
2016-09-24,29.2,26,33,24,09,2016
2016-09-25,29.2,27,33,25,09,2016
2016-09-26,27,24,34,26,09,2016
2016-09-27,26.7,23,33,27,09,2016
2016-09-28,27.3,25,32,28,09,2016
2016-09-29,27.3,24,32,29,09,2016
2016-09-30,27.1,25,32,30,09,2016
2016-10-01,28.4,25,33,01,10,2016
2016-10-02,28.2,26,32,02,10,2016
2016-10-03,25.4,24,29,03,10,2016
2016-10-04,28.2,24,33,04,10,2016
2016-10-05,28.2,25,33,05,10,2016
2016-10-06,27.1,24,31,06,10,2016
2016-10-07,27,24,32,07,10,2016
2016-10-08,26.4,24,29,08,10,2016
2016-10-09,27.3,25,31,09,10,2016
2016-10-10,27.4,25,30,10,10,2016
2016-10-11,26.2,25,30,11,10,2016
2016-10-12,27.3,25,31,12,10,2016
2016-10-13,27.7,25,33,13,10,2016
2016-10-14,28.6,25,33,14,10,2016
2016-10-15,27.9,25,33,15,10,2016
2016-10-16,26.8,24,32,16,10,2016
2016-10-17,27.1,24,32,17,10,2016
2016-10-18,27.6,25,30,18,10,2016
2016-10-19,27.4,25,32,19,10,2016
2016-10-20,27.1,25,30,20,10,2016
2016-10-21,27.3,24,32,21,10,2016
2016-10-22,26.8,25,32,22,10,2016
2016-10-23,27.3,25,33,23,10,2016
2016-10-24,26.9,24,31,24,10,2016
2016-10-25,26.1,25,30,25,10,2016
2016-10-26,28.6,25,32,26,10,2016
2016-10-27,27.8,25,34,27,10,2016
2016-10-28,27.5,24,33,28,10,2016
2016-10-29,26.8,24,32,29,10,2016
2016-10-30,25.9,24,31,30,10,2016
2016-10-31,26.9,24,31,31,10,2016
2016-11-01,27.3,24,32,01,11,2016
2016-11-02,26.7,24,32,02,11,2016
2016-11-03,27.2,25,30,03,11,2016
2016-11-04,26.2,24,29,04,11,2016
2016-11-05,25.1,24,27,05,11,2016
2016-11-06,26.1,24,28,06,11,2016
2016-11-07,28.6,25,33,07,11,2016
2016-11-08,28.6,25,32,08,11,2016
2016-11-09,28.1,24,33,09,11,2016
2016-11-10,28.8,25,34,10,11,2016
2016-11-11,29.1,25,34,11,11,2016
2016-11-12,28.8,25,33,12,11,2016
2016-11-13,29.3,25,34,13,11,2016
2016-11-14,29.7,25,35,14,11,2016
2016-11-15,29.2,26,34,15,11,2016
2016-11-16,28.9,25,35,16,11,2016
2016-11-17,28.4,26,33,17,11,2016
2016-11-18,29.2,26,33,18,11,2016
2016-11-19,29.1,26,33,19,11,2016
2016-11-20,26.9,24,31,20,11,2016
2016-11-21,27.8,24,32,21,11,2016
2016-11-22,28.4,26,32,22,11,2016
2016-11-23,29.4,26,33,23,11,2016
2016-11-24,28.9,26,34,24,11,2016
2016-11-25,29.1,25,34,25,11,2016
2016-11-26,29.2,25,34,26,11,2016
2016-11-27,29.3,26,34,27,11,2016
2016-11-28,28.8,26,33,28,11,2016
2016-11-29,29.8,25,34,29,11,2016
2016-11-30,26.8,23,31,30,11,2016
2016-12-01,26.4,23,30,01,12,2016
2016-12-02,26.4,24,30,02,12,2016
2016-12-03,27.8,24,32,03,12,2016
2016-12-04,27.7,25,32,04,12,2016
2016-12-05,28.1,24,32,05,12,2016
2016-12-06,27.6,24,32,06,12,2016
2016-12-07,26.3,25,31,07,12,2016
2016-12-08,27.3,25,31,08,12,2016
2016-12-09,27,24,32,09,12,2016
2016-12-10,26.9,24,30,10,12,2016
2016-12-11,25.7,24,27,11,12,2016
2016-12-12,24.9,24,26,12,12,2016
2016-12-13,24.2,23,26,13,12,2016
2016-12-14,26.2,24,28,14,12,2016
2016-12-15,27.3,25,31,15,12,2016
2016-12-16,26.9,25,30,16,12,2016
2016-12-17,27.4,23,32,17,12,2016
2016-12-18,26.2,24,29,18,12,2016
2016-12-19,26.8,24,30,19,12,2016
2016-12-20,27.8,25,31,20,12,2016
2016-12-21,26.4,25,30,21,12,2016
2016-12-22,28.7,25,32,22,12,2016
2016-12-23,28.1,25,33,23,12,2016
2016-12-24,28.3,24,33,24,12,2016
2016-12-25,27.6,25,32,25,12,2016
2016-12-26,27.8,25,33,26,12,2016
2016-12-27,26.9,24,33,27,12,2016
2016-12-28,25.3,23,30,28,12,2016
2016-12-29,26.4,23,30,29,12,2016
2016-12-30,26.9,23,31,30,12,2016
2016-12-31,27.1,24,31,31,12,2016
2017-01-01,28.1,23,34,01,01,2017
2017-01-02,28.6,23,33,02,01,2017
2017-01-03,28.2,24,34,03,01,2017
2017-01-04,28.2,24,33,04,01,2017
2017-01-05,28.5,25,32,05,01,2017
2017-01-06,28.4,25,33,06,01,2017
2017-01-07,27.9,25,31,07,01,2017
2017-01-08,28.4,26,33,08,01,2017
2017-01-09,28.3,24,33,09,01,2017
2017-01-10,27.7,24,31,10,01,2017
2017-01-11,28,24,32,11,01,2017
2017-01-12,28.3,24,33,12,01,2017
2017-01-13,29.4,25,34,13,01,2017
2017-01-14,27.5,26,32,14,01,2017
2017-01-15,25.1,25,27,15,01,2017
2017-01-16,27.2,24,32,16,01,2017
2017-01-17,27.9,24,33,17,01,2017
2017-01-18,28.4,24,34,18,01,2017
2017-01-19,28.8,25,33,19,01,2017
2017-01-20,27.4,25,32,20,01,2017
2017-01-21,27.3,24,33,21,01,2017
2017-01-22,27.1,24,32,22,01,2017
2017-01-23,28.1,22,34,23,01,2017
2017-01-24,27.4,24,31,24,01,2017
2017-01-25,26.9,24,32,25,01,2017
2017-01-26,27.4,24,33,26,01,2017
2017-01-27,26.5,22,32,27,01,2017
2017-01-28,26.1,21,31,28,01,2017
2017-01-29,27.1,23,32,29,01,2017
2017-01-30,27.6,23,31,30,01,2017
2017-01-31,27.6,23,32,31,01,2017
2017-02-01,27.2,24,32,01,02,2017
2017-02-02,26.1,23,31,02,02,2017
2017-02-03,26.3,24,29,03,02,2017
2017-02-04,28.4,25,33,04,02,2017
2017-02-05,27.5,25,32,05,02,2017
2017-02-06,27.4,24,32,06,02,2017
2017-02-07,27.2,24,33,07,02,2017
2017-02-08,27.8,24,32,08,02,2017
2017-02-09,28.1,25,34,09,02,2017
2017-02-10,26.8,24,33,10,02,2017
2017-02-11,26.8,22,33,11,02,2017
2017-02-12,26.6,22,33,12,02,2017
2017-02-13,26.8,21,33,13,02,2017
2017-02-14,27.7,22,34,14,02,2017
2017-02-15,26.7,23,32,15,02,2017
2017-02-16,27.3,22,33,16,02,2017
2017-02-17,27.3,23,32,17,02,2017
